Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2026-03-10,Zero Dark Thirty,2012,https://boxd.it/dsLKD9,4.5,,,2026-03-03
2026-03-05,Office Romance,2026,https://boxd.it/doD4Gj,,,,2026-03-04
2026-03-10,Two Prosecutors,2025,https://boxd.it/dsu1k3,2,,,2026-03-05
2026-03-10,Frankenstein,1931,https://boxd.it/dsDTWj,3.5,,,2026-03-05
2026-03-10,The Bride!,2026,https://boxd.it/dsOgzR,2,,,2026-03-06
2026-03-13,Peaky Blinders: The Immortal Man,2026,https://boxd.it/durTEt,2,,,2026-03-08
2026-03-13,Charli XCX: Alone Together,2021,https://boxd.it/duCf0b,3,,,2026-03-12
2026-03-14,Reminders of Him,2026,https://boxd.it/dvvDE5,2,,,2026-03-13
2026-03-18,Bride of Frankenstein,1935,https://boxd.it/dzhGeR,4.5,,,2026-03-13
2026-03-19,Arco,2025,https://boxd.it/dzCVyz,4,,,2026-03-13
2026-03-19,Little Amélie or the Character of Rain,2025,https://boxd.it/dzG81z,3.5,,,2026-03-13
2026-04-08,Project Hail Mary,2026,https://boxd.it/dSzwrX,4,,,2026-03-13
2026-03-19,If I Had Legs I'd Kick You,2025,https://boxd.it/dzP0ND,4,,,2026-03-14
2026-03-20,The Red Shoes,1948,https://boxd.it/dAmLa5,5,,,2026-03-14
2026-03-27,Weapons,2025,https://boxd.it/dGRnej,3.5,,,2026-03-15
2026-03-27,Casablanca,1942,https://boxd.it/dH1Fqd,4.5,,,2026-03-15
2026-03-27,The Revenant,2015,https://boxd.it/dH6w6X,4,,,2026-03-16
2026-03-27,The Lego Movie,2014,https://boxd.it/dH8dOv,5,Yes,,2026-03-17
2026-03-28,Pink Narcissus,1971,https://boxd.it/dHM2oV,3.5,,,2026-03-17
2026-03-28,Resurrection,2025,https://boxd.it/dHW4WP,4.5,Yes,,2026-03-18
2026-04-03,Lady Champagne,2026,https://boxd.it/dN83zT,3.5,,,2026-03-19
2026-04-03,Perro perro,2025,https://boxd.it/dNcnyT,4,,,2026-03-20
2026-04-03,Uchronia,2026,https://boxd.it/dNdLXb,3.5,,,2026-03-20
2026-04-03,Washed Up,2026,https://boxd.it/dNdWRj,2.5,,,2026-03-21
2026-04-03,Out Laws,2026,https://boxd.it/dNeEfX,3.5,,,2026-03-21
2026-04-03,To Dance is to Resist,2026,https://boxd.it/dNeZu5,2,,,2026-03-21
2026-04-03,ìfé: (The Sequel),2026,https://boxd.it/dNf33n,1,,,2026-03-21
2026-04-03,Ready or Not 2: Here I Come,2026,https://boxd.it/dNf99B,3,,,2026-03-21
2026-04-03,Impure Nuns,1958,https://boxd.it/dNfjGl,4,,,2026-03-22
2026-04-03,Satisfaction,2025,https://boxd.it/dNfAsF,4,,,2026-03-22
2026-04-03,Bearcave,2025,https://boxd.it/dNgtXN,4,,,2026-03-24
2026-04-03,The Little Sister,2025,https://boxd.it/dNguiB,4,,,2026-03-27
2026-04-03,Chicago,2002,https://boxd.it/dNguxV,4.5,Yes,,2026-03-28
2026-04-03,Singin' in the Rain,1952,https://boxd.it/dNguUv,4.5,,,2026-03-29
2026-04-04,PlayTime,1967,https://boxd.it/dO7eS5,4,,,2026-03-29
2026-04-06,The Magic Faraway Tree,2026,https://boxd.it/dR3nvD,2,,,2026-03-29
2026-04-07,The Super Mario Galaxy Movie,2026,https://boxd.it/dRYhxn,2,,,2026-04-02
2026-04-05,Interstellar,2014,https://boxd.it/dPWt8d,5,Yes,,2026-04-04
2026-04-07,Everything Everywhere All at Once,2022,https://boxd.it/dRR9hx,5,Yes,,2026-04-05
2026-05-06,The Drama,2026,https://boxd.it/efnrH5,4.5,,,2026-04-05
2026-04-09,Pizza Movie,2026,https://boxd.it/dTpzsX,3,,,2026-04-07
2026-04-24,California Schemin',2025,https://boxd.it/e5uKqV,3.5,,,2026-04-07
2026-04-24,Empire Records,1995,https://boxd.it/e5uYGD,4.5,,,2026-04-08
2026-04-24,The Station Agent,2003,https://boxd.it/e628D1,3.5,,,2026-04-08
2026-04-24,The Worst Person in the World,2021,https://boxd.it/e628GT,5,Yes,,2026-04-12
2026-04-24,"Oslo, August 31st",2011,https://boxd.it/e64g7h,4.5,,,2026-04-12
2026-04-24,"You, Me & Tuscany",2026,https://boxd.it/e626F5,2,,,2026-04-14
2026-04-24,Eraserhead,1977,https://boxd.it/e628Lf,4,,,2026-04-15
2026-04-24,Amblin',1968,https://boxd.it/e5ul1B,2.5,,,2026-04-16
2026-04-24,Duel,1971,https://boxd.it/e5uuMh,4,,,2026-04-16
2026-04-24,La La Land,2016,https://boxd.it/e5w9fv,5,Yes,,2026-04-17
2026-04-20,Challengers,2024,https://boxd.it/e2BdIf,5,Yes,,2026-04-18
2026-04-21,Citizen Kane,1941,https://boxd.it/e3CDIh,4,,,2026-04-18
2026-04-24,I don’t know if i'll have to say everything again,2024,https://boxd.it/e626d1,3.5,,,2026-04-19
2026-04-24,4 Better or 4 Worse,2025,https://boxd.it/e626gz,2.5,,,2026-04-19
2026-04-24,Ranch,2025,https://boxd.it/e626ib,3.5,,,2026-04-19
2026-04-24,Moulin Rouge!,2001,https://boxd.it/e626qf,2.5,,,2026-04-19
2026-04-24,Something Evil,1972,https://boxd.it/e5uqix,2,,,2026-04-20
2026-04-24,Savage,1973,https://boxd.it/e5uBXV,2.5,,,2026-04-21
2026-04-24,The Sugarland Express,1974,https://boxd.it/e5uC5v,4,,,2026-04-21
2026-04-25,Mother Mary,2026,https://boxd.it/e6sk4p,4.5,,,2026-04-24
2026-04-26,Michael,2026,https://boxd.it/e7cNG5,1.5,,,2026-04-24
2026-04-28,Speed Racer,2008,https://boxd.it/e9s4yl,4,Yes,,2026-04-26
2026-04-29,Close Encounters of the Third Kind,1977,https://boxd.it/e9LU6B,4,,,2026-04-26
2026-04-30,It's Such a Beautiful Day,2012,https://boxd.it/eaugj1,4,,,2026-04-26
2026-05-04,Beau Travail,1999,https://boxd.it/edCVHh,3.5,,,2026-04-27
2026-05-05,The Misfits,1961,https://boxd.it/efdSsh,3.5,,,2026-04-28
2026-05-07,1941,1979,https://boxd.it/egdCAX,2,,,2026-05-01
2026-05-11,The Devil Wears Prada 2,2026,https://boxd.it/ejAVDf,2,,,2026-05-01
2026-05-07,Raiders of the Lost Ark,1981,https://boxd.it/egeSWn,4.5,Yes,,2026-05-02
2026-05-07,E.T. the Extra-Terrestrial,1982,https://boxd.it/egB49r,4.5,Yes,,2026-05-02
2026-05-08,Twilight Zone: The Movie,1983,https://boxd.it/egGEaZ,2,,,2026-05-03
2026-05-08,All About Eve,1950,https://boxd.it/egHKYj,4.5,,,2026-05-03
2026-05-22,The Color Purple,1985,https://boxd.it/erXFQZ,3.5,,,2026-05-08
2026-05-10,Billie Eilish — Hit Me Hard and Soft: The Tour (Live in 3D),2026,https://boxd.it/eiIV3N,4.5,,,2026-05-09
2026-05-11,The Sheep Detectives,2026,https://boxd.it/ejlW1r,3.5,,,2026-05-09
2026-05-22,Empire of the Sun,1987,https://boxd.it/erZ8sT,4,,,2026-05-09
2026-05-22,The Devil Wears Prada 2,2026,https://boxd.it/es8Vk3,2,Yes,,2026-05-10
2026-05-22,Always,1989,https://boxd.it/es0Bfr,2,,,2026-05-12
2026-05-22,Finding Emily,2026,https://boxd.it/esxPNN,4,,,2026-05-13
2026-05-23,The Punisher: One Last Kill,2026,https://boxd.it/esFIBV,1.5,,,2026-05-13
2026-05-22,Inglourious Basterds,2009,https://boxd.it/es51hh,4.5,Yes,,2026-05-15
2026-05-30,Amistad,1997,https://boxd.it/eyDLGz,3,,,2026-05-15
2026-05-22,Hook,1991,https://boxd.it/es8j1n,3.5,,,2026-05-16
2026-05-23,Schindler's List,1993,https://boxd.it/esDKSl,5,,,2026-05-19
2026-05-23,Backrooms,2026,https://boxd.it/esFImV,3,,,2026-05-19
2026-05-23,Indiana Jones and the Temple of Doom,1984,https://boxd.it/esI5ux,3.5,Yes,,2026-05-19
2026-06-06,Backrooms,2026,https://boxd.it/eF4A77,3,Yes,,2026-05-20
2026-05-22,Dua Lipa: Live From Mexico,2026,https://boxd.it/esaKfP,2,,,2026-05-21
2026-05-23,Star Wars: The Mandalorian and Grogu,2026,https://boxd.it/etpvyh,1,,,2026-05-22
2026-06-06,Obsession,2025,https://boxd.it/eF5YID,4,,,2026-05-22
2026-05-30,Saving Private Ryan,1998,https://boxd.it/eyEmlX,4.5,Yes,,2026-05-23
2026-06-08,Catch Me If You Can,2002,https://boxd.it/eHsC6B,4,,,2026-05-25
2026-06-08,A.I. Artificial Intelligence,2001,https://boxd.it/eHt2LF,4,,,2026-05-25
2026-06-05,Power Ballad,2026,https://boxd.it/eE3eHB,3,,,2026-05-26
2026-06-08,Minority Report,2002,https://boxd.it/eHt2UH,4.5,,,2026-05-26
2026-06-08,The Terminal,2004,https://boxd.it/eHuHRh,3,,,2026-05-27
2026-06-05,"Paris, Texas",1984,https://boxd.it/eE3pZ7,4.5,Yes,,2026-05-28
2026-06-08,War of the Worlds,2005,https://boxd.it/eHuI0t,3.5,,,2026-05-28
2026-06-05,Cloudy with a Chance of Meatballs,2009,https://boxd.it/eEui8J,4,Yes,,2026-05-30
2026-06-08,Sorcerer,1977,https://boxd.it/eHtsGr,4,,,2026-05-31
2026-06-08,Munich,2005,https://boxd.it/eHvFop,3.5,,,2026-06-01
2026-06-04,Masters of the Universe,2026,https://boxd.it/eDuN11,1.5,,,2026-06-03
2026-06-11,The Adventures of Tintin,2011,https://boxd.it/eJAhsP,3.5,,,2026-06-04
2026-06-11,War Horse,2011,https://boxd.it/eJEp37,2,,,2026-06-06
2026-06-09,Disclosure Day,2026,https://boxd.it/eIjBvL,,,,2026-06-08
2026-06-10,Confessions II – The Film,2026,https://boxd.it/eJ8rRJ,3.5,,,2026-06-09
2026-06-11,Lincoln,2012,https://boxd.it/eJEplv,3,,,2026-06-10
2026-06-11,Bridge of Spies,2015,https://boxd.it/eJEpvP,3,,,2026-06-10
2026-06-11,The BFG,2016,https://boxd.it/eJEpKv,2,,,2026-06-10
2026-06-17,Toy Story,1995,https://boxd.it/eOYBa5,4,Yes,,2026-06-16
2026-06-18,Toy Story 2,1999,https://boxd.it/ePO35f,4.5,Yes,,2026-06-16
